epoch,train0,train1,train2,train3,train4,train5,train6,train7,val0
1,10.220682928959528,11.089116344849268,11.011964360872904,10.690643856922785,9.998527377843857,11.278290331363678,10.442216103275618,9.914416958888372,10.48914729555448
2,9.878496328989664,10.907050912578901,10.949996719757715,10.542263428370157,9.80985939502716,10.825541570782661,9.894246011972427,9.960468024015427,10.750591978430748
3,10.108985195557276,10.633746261397997,10.723606298367182,10.035332898298899,9.579184249043465,10.964599519968033,10.118993185460567,10.034953653812408,10.541313588619232
4,10.370050683617592,10.87370685239633,10.756905004382133,10.302677035331726,9.661783501505852,10.822115699450174,10.000949328144392,9.544453044732412,10.575289825598398
5,9.845102747281393,10.86280207335949,10.633018260200819,10.100235929091772,9.811352809270224,10.92412398258845,10.273111042877039,9.531232843796412,10.760243202249208
6,10.02599867184957,10.695165028174719,10.282684723536173,10.232615048686663,9.461755812168121,10.757194116711617,10.094134785234928,10.138040393590927,10.75371709962686
7,9.858171572287878,10.662083151439825,10.528272489706675,10.269152929385504,9.728903129696846,10.770764708518982,9.982244675358137,9.439184879263243,10.679178059101105
8,9.985917826493582,10.765592152873674,10.445151880383492,10.035560672481855,9.305160800615946,10.612272297342619,9.839443604151407,9.204354708393415,10.596711456775665
9,9.640546709299088,10.67935418089231,10.651194766163826,9.986353526512781,9.669882128636042,10.555212254325548,9.948739220698675,9.68342219789823,10.445142723619938
10,9.735513319571814,10.89386293788751,10.43974303205808,10.13041777908802,9.544050191839537,10.722589348753294,10.006879016757011,9.44498185813427,10.716100881497065
11,9.645712554454803,10.57686397433281,10.173653354247412,9.988165443142256,9.33326768875122,10.82781732082367,10.147006422281265,9.88897834221522,10.218890622258186
12,9.531462582449118,10.37746080259482,10.325391719738642,9.789057145516077,9.518033583958944,10.670085807641348,9.28012560804685,9.578344439466795,10.716144651174545
13,9.909248262643814,10.611168319980303,10.210003226995468,10.079909478624662,9.394122868776321,10.47660713394483,9.722905442118645,9.291610533992449,10.712102673947811
