epoch,train0,train1,train2,train3,train4,train5,train6,train7,val0
1,10.344932546218237,11.059586430589357,10.968404476841291,10.788170546293259,9.863565847277641,11.459789862235388,10.663302704691887,10.078930099805197,10.57905027270317
2,10.216055621703466,11.274936531980833,10.909595588843027,10.718800475200018,9.709070761998495,11.28085661927859,10.408288985490799,10.150600070754686,10.484598264098167
3,10.433828309178352,10.786883309483528,10.727126588424047,10.365812574823698,9.573868205149969,10.846484631299973,10.225283801555634,9.778352677822113,10.346200346946716
4,10.000953351457914,10.72920403877894,10.78665984670321,10.237610633174578,10.198366890350977,11.000760485728582,9.998677144447962,9.63347415626049,10.373020758231482
5,9.981258630752563,10.558631350596746,10.481089582045874,10.129283383488655,9.400949840744337,10.872027392188707,10.3298021008571,9.559610269963741,10.358658343553543
6,10.11219664911429,10.44038545091947,10.789847309390703,10.024436349670092,9.752058908343315,10.645630101362864,9.830767745772997,9.399087488651276,10.336408187945684
7,10.05027731259664,10.91585416595141,10.572698508699736,10.311976308623949,9.64281133810679,11.103182792663574,10.515637397766113,9.468248839179674,10.424253150820732
8,9.824224571386972,10.837528144319853,10.545960813760757,9.999120478828749,9.395229543248812,10.499049216508865,10.277513851722082,9.524614582459131,10.827851623296738
9,9.662936766942343,10.876139387488365,10.487106591463089,10.00949940085411,9.29821003973484,10.700410972038904,9.825515215595564,9.578284134467443,10.78346574306488
10,9.550338124235472,10.570623621344566,10.698712974786758,10.084676126639048,9.109860638777414,10.274490843216578,9.73600665728251,9.267262009282907,10.728679637114206
11,9.362479711572329,10.648078168431917,10.50313534339269,10.137457524736723,9.23339930176735,10.261759127179781,9.230613067746162,9.24773516257604,11.803669095039368
12,9.666514585415522,10.388958111405373,10.395439883073172,9.845447306831678,9.095635458827019,10.308438201745352,9.696619838476181,9.660309498508772,10.72247576713562
13,9.635980223615965,10.481556882460913,10.420873895287514,10.332255830367407,9.197076598803202,10.14602148036162,10.023518174886703,9.42621324956417,10.929457249740759
14,9.532663042346636,10.37397121389707,10.10494196911653,9.916114759941896,9.260787030061087,10.147786478201548,9.32054685552915,8.914763746162256,10.644643550117811
15,9.5368209729592,10.4267441680034,10.104929238557816,9.754619389772415,8.828757459918657,10.005811661481857,8.944088891148567,8.974116077025732,11.396389742692312
16,8.94412975013256,10.091593742370605,10.066367854674658,9.841296118994554,9.076711118221283,9.692469865083694,8.95479323466619,8.581835016608238,10.400072480241457
17,9.145779758691788,10.372154424587885,10.288656597336134,9.941148117184639,8.927501971522966,9.84060780207316,8.82647162427505,8.943740293383598,12.419329004983107
18,9.350938096642494,10.849118113517761,10.509826933344206,10.302057613929113,9.257435992360115,9.848514134685198,8.997891860703627,8.582974339524904,11.984331727027893
19,8.992470145225525,10.757448717951775,10.586139738559723,9.93454077343146,8.93642245233059,9.789931610226631,8.725067009528479,8.972469041744867,12.608165194590887
20,9.184323266148567,10.492443402608236,9.81773228943348,9.758790781100592,8.717191244165102,9.605675662557283,9.036248666544756,9.02086727321148,10.878210167090097
21,9.185851524273554,10.594525322318077,9.965885872642199,9.793429374694824,8.752441590030989,9.697403063376745,9.244491249322891,8.977507327993711,10.861745357513428
22,9.10149989525477,9.896500105659166,10.035602589448294,9.650895595550537,8.780410915613174,9.835408916076025,8.748868172367414,9.050990179181099,12.72208122909069
23,9.395132119456926,10.199037835001945,9.987047811349234,9.857800910870234,9.01348428428173,9.729426488280296,9.009592607617378,9.033472562829653,10.483634779850641
24,9.292756875356039,9.716123034556707,9.743821183840433,9.768003505965074,8.556752835710844,9.585431918501854,8.94135936597983,8.775827412803968,10.414174656073252
25,8.630038775503635,10.071939453482628,9.850715890526772,9.812120070060095,8.976889222860336,9.657790193955103,9.073574736714363,8.592623879512152,10.693629334370295
26,8.96659685174624,9.74269803861777,9.6800117790699,9.394255508979162,8.764475102225939,10.236397475004196,8.906486342350641,8.980984399716059,10.914206018050512
27,8.508108253280321,10.06512194375197,10.076236893733343,9.482453222076098,8.993231197198233,9.020459073285261,9.197948967417082,8.216496407985687,11.568188031514486
28,8.527563701073328,10.369814227024714,10.009752944111824,9.91992324590683,8.91084909439087,9.697698717315992,8.631885712345442,8.525937303900719,10.674099038044611
29,8.93521491686503,10.042240480581919,9.98543013135592,9.418296545743942,8.391177892684937,9.100244929393133,8.765805900096893,8.02841080725193,10.844476893544197
30,8.401980695625147,9.542716398835182,9.230573497712612,9.914428010582924,8.686236475904783,9.166635195414225,9.38746029138565,8.731182619929314,10.339886091649532
31,8.7230577369531,9.320182067652544,9.483013500769934,9.273594463864962,8.438068315386772,9.5827410419782,8.517761009434858,8.632167095939318,11.298026397824287
32,8.593949069579443,9.566367834806442,9.46711697181066,9.25635889172554,8.936607306202253,8.944472352663675,8.48349084953467,8.882612496614456,11.487795124451319
33,8.225230167309443,9.769352614879608,9.144028052687645,9.270806218187014,8.346841762463251,8.782433847586313,8.600828188161055,8.15255300203959,12.245305766661962
34,8.595447371403376,9.705381592114767,9.184950227538744,9.195449362198511,8.52559964855512,9.569440523783365,8.725848893324534,8.561783827841282,10.381544083356857
35,8.784680595000586,9.33287499845028,9.490305724243322,9.23358005285263,8.767369409402212,9.637835125128428,8.862817605336508,8.320754344264666,10.949434553583464
36,7.829357355833054,9.85823971281449,9.374339029192924,8.913047273953756,8.888601725300154,9.015566686789194,8.213043332099915,8.858121926585833,11.739756171902021
37,8.402022240062555,9.116248279809952,9.217244977752367,9.327568354705969,8.603789995114008,8.908379609386126,8.431122332811356,8.234506656726202,14.23385359843572
38,8.3153624633948,9.513015538454056,8.814103891452154,8.971770336230596,8.33324738840262,8.684519583980242,8.494313021500906,8.181938583652178,11.22910489141941
39,7.760985091328621,8.7224430590868,8.833251049121221,8.865580802162489,8.063239619135857,8.460822890202204,8.48534508049488,7.849890276789665,11.016825353105864
40,8.19556674361229,9.224586740136147,8.732294370730719,9.198038558165232,8.510969440142313,9.186977833509445,8.242105777064959,8.228322903315226,11.257033367951712
41,7.846437618136406,8.825186803936958,8.584011306365332,8.94782891869545,7.915099889039993,9.208273256818453,8.1686888585488,7.832625354329745,11.004905740420023
42,8.117392073074976,8.622146209081015,8.540166050195694,9.219192693630854,8.160080601771673,8.815042013923327,7.920144220193227,7.8985725194215775,12.016931970914206
