epoch,train0,train1,train2,train3,train4,train5,train6,train7,val0
1,0.19006752962013707,0.5991579862117457,0.41962852485206287,0.13857704166245335,0.051639829529449344,0.1757203513601174,0.24977716601764163,0.20907830446958542,0.09995831743193169
2,0.18358190567232668,0.5428184859144191,0.4450152812399513,0.1315184880125647,0.06142201535355222,0.1650343524912993,0.23497568046635328,0.19304233438257748,0.09759034165957321
3,0.1731213657015663,0.5224471143446863,0.327648557578262,0.1499771323190847,0.05823884316487238,0.16415486669090265,0.23186458430427592,0.18021804288340112,0.08846836788143264
4,0.17626356689045983,0.5402485635131598,0.3647525866884583,0.14655429571212153,0.052811335190199316,0.15685454702664478,0.22493622646531244,0.17164174733382728,0.09874436158376436
5,0.18191409026500574,0.5460856076873218,0.3321135066022786,0.12472690904784638,0.05417221781681292,0.17443505581468344,0.22069972491590306,0.18384177537518553,0.09906613970330606
6,0.18006914403182842,0.507495872482347,0.40827544732989435,0.14877097206772305,0.05572450440376997,0.19435586178587982,0.2454411949729547,0.23685226804809645,0.12381051346892491
7,0.19602029557184628,0.5694169943841795,0.36854155085165985,0.14647543659278503,0.055618872878161106,0.18807948923980197,0.23782852846488822,0.21956366820571324,0.10689660477025124
8,0.1964398956139727,0.5545575257759386,0.3550528541964013,0.1396207652942394,0.05372248469332893,0.18623105029109865,0.23840529890488446,0.21503603351690495,0.09881228013546206
9,0.19412796981365923,0.5712725549431829,0.28731956340683,0.15767276601400226,0.06263066499377601,0.1895831511938013,0.24275329201676263,0.23065253647898012,0.11876724850541602
10,0.20288345096438812,0.5944851918611676,0.4159859325736761,0.14392963968081554,0.05287575291004032,0.17987993823286766,0.23306549893216774,0.21794466718953723,0.11064809610252269
11,0.18891745789248185,0.5899036641931161,0.4010695128199586,0.13265999867386805,0.05331069147602344,0.1685832008952275,0.22732450587015288,0.2065389042836614,0.10351234884001315
12,0.17677735013421625,0.5646560224510419,0.40820382270612754,0.13271221520456797,0.05614707160081404,0.16793105799539867,0.21882753376848996,0.2029879065133476,0.10305039292628256
13,0.18202530879837772,0.5633636232814752,0.37644691902581445,0.12390558130573481,0.05623762238489386,0.14880966099735815,0.21667149082835144,0.18555402160200174,0.10282075849924392
14,0.19010865051920214,0.5644791572121903,0.38727674913146376,0.12963921170254858,0.05552617747647067,0.15730266973453885,0.21405738823038215,0.18099492854283503,0.09320916134553651
15,0.17353383989150947,0.5573778975134095,0.3509278052515583,0.12282455077608272,0.05802401230418278,0.14651770524991056,0.21246134623652324,0.17753952547112326,0.09308586017868947
16,0.16243287020673355,0.5191339333929742,0.3276811971809366,0.11688674137743267,0.05948545612045564,0.14954743935959414,0.20681404450927707,0.17717844673946578,0.09126158617436886
17,0.16376606846461073,0.5053172062616795,0.30836205559414037,0.11924759622343117,0.055293418935131435,0.1471094509276251,0.22160682354782088,0.1865456143132178,0.09159607407733954
18,0.1641479983809404,0.48801307127966237,0.32600299719100195,0.12149650793677817,0.052939726427818336,0.1663245479479277,0.2060577122028917,0.1670967059180839,0.0912828600849025
19,0.17474954434631704,0.4828862666715092,0.30518547911196947,0.16019251883941857,0.060207579820901934,0.17998114826817377,0.22782278081285767,0.16988239522712925,0.09966090343368705
20,0.17305695125833154,0.48551886761561036,0.3040301374470194,0.1295893872496284,0.053087853691977216,0.15038556004098305,0.20928161816846114,0.170787516120375,0.09709038342892502
21,0.16687388922340082,0.4523191035259515,0.24826044395255545,0.13724223254151488,0.05293838074430823,0.17351257098683467,0.19911763511239164,0.1551312253868673,0.09865136917990942
22,0.17724490079369085,0.49067525022352737,0.24989506951533258,0.11940473435000361,0.05793391990785798,0.1802917023220895,0.20876145769822566,0.15509636542992666,0.09459533103896926
23,0.17410257854498923,0.4779647308556984,0.29338412632932886,0.12240841684009258,0.0483815947372932,0.1534710707104144,0.19133585458621383,0.15403441817034036,0.10459763446366803
24,0.17717013151316982,0.4402288217485572,0.32715833442974446,0.12901197536848485,0.05650891062881177,0.18611516535505265,0.22115299824508838,0.15639304718934,0.10529508380083523
25,0.18112204516849792,0.4430748588250329,0.2652535460656509,0.11992321256548166,0.052933039783965796,0.1696185445774366,0.1852916919015115,0.15104014705866575,0.10308568176211945
26,0.1872852005957005,0.5231055908370763,0.20777120456841658,0.1453509209677577,0.05521850173924273,0.19116123320903475,0.2324918611945274,0.2266386822836163,0.10765409953698206
27,0.17882363510822566,0.5652683161897585,0.25999761184599873,0.13564431243867148,0.054376246022002306,0.1801894748059567,0.2280459275158743,0.20532952264572182,0.09878622620211293
28,0.1813490483133743,0.5253859918254117,0.16527610181219643,0.23101791240818179,0.05550644545292016,0.18953548713276783,0.24195948590446884,0.22804165289805192,0.11493506781213607
29,0.18876190522375205,0.5869515538264144,0.39915441656679224,0.1355764397982663,0.053090920657268725,0.16886584529614387,0.22626172644959297,0.19280639338103356,0.0987815027498679
30,0.1642882032513929,0.5233712452463806,0.24326644919347018,0.16146941234668097,0.05612578886696914,0.18471544644853566,0.23677933968914053,0.20644556662106575,0.10678695227155306
31,0.1880879068909659,0.4371967708381514,0.17737174981448334,0.11551769340682465,0.054758421843871474,0.18303492832152793,0.23635835019861892,0.19863052977113207,0.12582586511659125
32,0.19395610625118329,0.4787073730258271,0.18193372237631897,0.1217715243595497,0.0530733289536632,0.18089949390074858,0.23144250778811207,0.1889795461902395,0.11704941526356076
33,0.19055968965161205,0.48230121706728823,0.11543381524582703,0.19861442344457222,0.051385183794385135,0.17826284136390314,0.23241078637511237,0.21114828763044594,0.10366281007009093
34,0.1795040915700762,0.4827653714455664,0.12730006241084388,0.14736744691617787,0.05327108424777786,0.18632513036330542,0.21410829591332003,0.17907808385401344,0.1002035029232502
35,0.1767191789112985,0.45369266264606267,0.3062973858419961,0.12409895154026647,0.05267235290860602,0.16507645198726095,0.21728871130229285,0.1398263377826273,0.10682818536103393
36,0.18349702024715953,0.4129041480676581,0.2353807898859183,0.20674531531888837,0.05201045729821393,0.18198862024291884,0.2348726407290087,0.1917220507360374,0.10524679689357679
37,0.1825272227579262,0.46948732299885404,0.1383057342415365,0.14876612055134805,0.04890825439360924,0.16896746132018356,0.21774681283568498,0.12527659316159165,0.1139216898009181
38,0.1772620095022527,0.4053197621930546,0.13257832741752887,0.114367365866201,0.05081980910229807,0.1733868490725096,0.21024178304651286,0.14542580659811696,0.13223685835934398
39,0.1786928406751637,0.46578723284377094,0.15298838595238826,0.15002557047409937,0.05230262771025688,0.18114921364273565,0.23423316560608023,0.15651538428937783,0.11369415836816188
40,0.17350543247691044,0.3712932055350393,0.12551305377079794,0.11184590628060202,0.04969270983322834,0.18069186299301995,0.20933805805786201,0.10452561223549613,0.11260343211567185
41,0.1727829609590117,0.3903153541032225,0.1239519492276789,0.14186202818139768,0.05311864929050595,0.18355697277002037,0.23380142188398167,0.176414368286108,0.10813131466663133
42,0.29190225759521127,0.4647903839456073,0.1585837120655924,0.12632643740895824,0.0514610275325443,0.18349795264657587,0.21142748155398294,0.09285541926510632,0.10161929267148177
43,0.1624220940284431,0.3920762993705769,0.14790840745748332,0.11113654403501035,0.04404357887688093,0.17623034573625773,0.2065508250767986,0.08686664740768417,0.10982086423609871
44,0.1671402975334786,0.345993236056529,0.12300735475340237,0.1416617827101921,0.04507270954006041,0.17184910267436257,0.20351804210804403,0.08535092805201809,0.10709445741425345
45,0.15866017072888403,0.3497017348418012,0.0957417714719971,0.13851626181713073,0.045050190412439406,0.1853165104985237,0.2167161046139275,0.0976558380255786,0.11006464573317014
46,0.1710157264121032,0.4101617312990129,0.1734678897773847,0.127822846766018,0.05165537283270775,0.17876543637248687,0.2285368006778299,0.11358130700925055,0.11381306488571379
47,0.16879292755038477,0.3315389292159428,0.12428429910020593,0.12266783151426353,0.05001139553981678,0.18309914759205034,0.22781560653432584,0.10326561137723426,0.12518026560428552
48,0.17196106379075596,0.3362563990522176,0.13151927530998364,0.12463383923750371,0.050562933395364475,0.1761670896691309,0.22446313223917969,0.08439350328505195,0.11465926608070731
49,0.16349953664272712,0.27015724731609225,0.42389860780288774,0.13519753562286496,0.04832125079822921,0.2030306559172459,0.2175074608773381,0.09186972241150215,0.1279728492978999
50,0.1825627614646995,0.3038299112425496,0.1678700854051082,0.11461478324296574,0.032908340096279666,0.17781169700901955,0.18056197100668214,0.11970001734637965,0.13818404391834824
51,0.1769914565181049,0.3219823963784923,0.08425506833009422,0.1881738870870322,0.048519775368428476,0.1725745235210828,0.22317816766008036,0.16574385995045304,0.11929723944922443
52,0.1717901197868438,0.26957432918425184,0.10678853908514914,0.13511094837546503,0.04630244152212981,0.1651031100579227,0.1801479907395939,0.08090113735912989,0.10305119940555112
53,0.15731508043245412,0.3316090108516316,0.11474287022429053,0.1685052830046819,0.0520788303547306,0.18298639418693105,0.23405439825728536,0.21313140630566826,0.10442535943487503
54,0.180002973448912,0.3042373436813553,0.17028339106279114,0.14213059182899693,0.05078775517298103,0.18264645516561964,0.22639743777835974,0.08421330101555213,0.1264341743856979
55,0.18018199419020675,0.2988214178864534,0.09877938877616543,0.16595920910913264,0.039530898250328995,0.1796011324816694,0.22680420657464614,0.15311479359903993,0.11213253960401441
56,0.16412427361744145,0.3038612955715507,0.09309733458212577,0.1457213071116712,0.03627086457951615,0.17963855957592992,0.18262981774266032,0.09112471347907558,0.13967893342487514
57,0.1674129938085874,0.3032888120020895,0.09879392067280908,0.14435398004328212,0.043543304374907166,0.16670412038608143,0.19726392038622484,0.08464374909332643,0.0995499368776412
58,0.16544055551154693,0.2819686990696937,0.11970241055435811,0.15032431732106488,0.04896293883211911,0.1841533248856043,0.13736893345291415,0.08289399017424633,0.11430753734506045
59,0.17395760314442063,0.3222263406496495,0.16756847297074273,0.17352580985849878,0.0394279977287321,0.17019530130225272,0.17903444063752735,0.09693914946547011,0.10589985542416495
60,0.16715019828795144,0.29355331138261437,0.12223043775884435,0.12928574928082526,0.03283535960751275,0.17632880048525598,0.17887100765559202,0.09005527244880795,0.14556904083049935
61,0.1668674529840549,0.2942716572651989,0.08101753921558459,0.20345295589747062,0.028212763160505954,0.16820062980696093,0.1889820543146925,0.08460305192663024,0.11317464976067033
62,0.14982436830177903,0.30369528650771827,0.1285432095367772,0.12314968723027657,0.039586808079548064,0.1762413434747335,0.18038796018906092,0.07519071951052562,0.1082846705103293
63,0.15544989172243126,0.28233838985397597,0.11279813413663457,0.1385063875010625,0.033868280152091756,0.15990331152230888,0.15020257325765365,0.06937974053168243,0.11725885848136386
64,0.14735680310210833,0.24246654339367524,0.09719852234896582,0.1251071651543801,0.03784946242618995,0.16021732757023224,0.14936165857943706,0.06736400312123199,0.11914946897983707
65,0.14506388595570266,0.233068716712296,0.07982493294305944,0.15235319548325302,0.03401337113852302,0.16933068511328506,0.15625614645493138,0.0664962733280845,0.1005006165554126
66,0.14045298677713922,0.21485454545957813,0.09437181493073392,0.13910975443044057,0.03433577441561889,0.1729309030585379,0.1530474742782341,0.07038051212051262,0.1178312396708255
67,0.14649174598162062,0.19007724500261247,0.14948419566402057,0.8648012213331336,0.06335689657134935,0.16596896050032228,0.22745692378278667,0.20677633822197095,0.11613044287272108
68,0.17790343829741082,0.5180860951465244,0.2971623376943171,0.14208822546546193,0.05243370635434985,0.16184726498128535,0.20400861242766646,0.1169540281019484,0.10948591613365959
69,0.15879724930467395,0.21351030779381594,0.6401756522536743,0.14702663706460348,0.05570596771334143,0.19032663459074683,0.24082379237127802,0.22141192884494862,0.12023295691081633
70,0.19266565151823065,0.5439367039653007,0.10991151697817259,0.2400988955050707,0.05333256873806628,0.18220007349736989,0.2327609395967253,0.2111249656494086,0.10924424836412072
71,0.1870852438393437,0.5210069876629859,0.22970077204809058,0.1531920336613742,0.045400227866290756,0.17222751174510145,0.21204879294964485,0.08468021157023031,0.1156829867977649
72,0.16272362251766026,0.33055423450423405,0.10193269548472017,0.14866211481785285,0.030528262844503235,0.17530485073802993,0.21283895815819656,0.07999195833690464,0.10330949719354976
73,0.15822300139431414,0.2989224656485021,0.10262613322023147,0.11507706272338207,0.031976230945777694,0.17025201088593653,0.20117641907806197,0.08370342998144527,0.10576615709578618
74,0.1510978954611346,0.2655472617285947,0.09781894812476821,0.13617068957925463,0.029003846080740914,0.16889380834254553,0.1684036286508975,0.09124312914597492,0.10844294889830053
75,0.150398784064843,0.3181509338901378,0.10561522844363935,0.1702290230896324,0.03767335132579319,0.1703029782511294,0.1976492695782023,0.07149447159220775,0.0993760162042842
76,0.14893855492725075,0.25444783658895176,0.08587991760578007,0.1524536914851827,0.03478220743515218,0.1640383377816761,0.1718407630251022,0.07128256329209155,0.12852963251740826
77,0.15058917368393546,0.24734120219848896,0.09367617735794435,0.11678178123838734,0.029194560960604576,0.15894627764161365,0.15455303664202802,0.07171966127255776,0.10424010210408596
78,0.1528806044564893,0.21336594834186448,0.09995575870076816,0.12462622488480217,0.030688332066347357,0.1634033228037879,0.15407133044694396,0.09241667872508212,0.09800820020609535
79,0.14230868370214012,0.2739739082365607,0.10398863182247926,0.14200581598561257,0.038326086360029876,0.16924776773278913,0.20104041571418443,0.07597091549541801,0.10996102596012254
80,0.15590811321938722,0.24612750842546424,0.08250718192236188,0.16670192386663985,0.03111018251123217,0.14474086083161333,0.13919601917344457,0.05683096960031738,0.10644485549952758
81,0.15195318976717923,0.2550094455170135,0.10315481006788711,0.24598589854091793,0.02907615325724085,0.29551051557064056,0.22588276535194987,0.20413456961978227,0.10397036831515531
82,0.15579358725274992,0.4725971525913337,0.1320405768152947,0.18348894187511178,0.05140004518276934,0.17702695145271719,0.22869646331916252,0.169838194376401,0.10821263406736155
83,0.15710265057471892,0.29370358601833385,0.12376469862647355,0.10931158139525603,0.03886963535721103,0.15574442319727191,0.12855920288711786,0.10452350475437318,0.15575155639089644
84,0.1536846432912474,0.2716686966596171,0.08745642095648994,0.133806262795891,0.027000954794251204,0.162542201767792,0.1620254585383615,0.06305459678696934,0.12537365841126302
85,0.1438523717612649,0.22608138950696835,0.06259631870004038,0.1634332606336102,0.04321546690819863,0.16695732756731255,0.1986279437163224,0.06137494199598829,0.13573299440031406
86,0.14453135818863908,0.20956601109355688,0.06875343636541704,0.1821676092222333,0.04617893420315037,0.15013254162234566,0.141097519294514,0.0636084431122678,0.10621191417643179
87,0.1363152873624737,0.21633049928641412,0.060596715251449496,0.1421296472544782,0.031471023703488754,0.15665711677866057,0.16323590749137415,0.06172391341412246,0.10854941641446203
88,0.13788379911663165,0.19343435678456444,0.06597658974836425,0.16548156854696572,0.040625119877707526,0.16369139986636583,0.21301615762058645,0.07568490660438935,0.10145082312980473
89,0.15457373665897953,0.17984836249403693,0.09622941908795231,0.13318778176229293,0.036189074375821896,0.1605197722722854,0.1784588637892739,0.06621578051999677,0.09533591118330757
90,0.13220254970171177,0.17583425381841758,0.0770015559780101,0.10524156277824659,0.040700411171807595,0.14476716708547124,0.13534023575872803,0.05874181267184516,0.10624186699472678
91,0.13415196700952947,0.17918731675793728,0.07675833941902965,0.12584679177962244,0.026717202325623173,0.14710244182303236,0.09024956015249093,0.06823913168045692,0.11685370207608987
92,0.1267543010180816,0.2063269388357488,0.06018298369599506,0.12237926770467311,0.030811906258653227,0.1533443535057207,0.12520368249776462,0.08011445007286966,0.17166529809279987
93,0.14505163018475287,0.2060857015506675,0.15419157044379972,0.12108553717068087,0.03140847822699774,0.14327518994590113,0.11516256430816914,0.0618127411386619,0.11550654113671044
94,0.13079665781697258,0.1570410512019104,0.06814201077213511,0.2038078201779475,0.04447494401150228,0.1517386188109716,0.09758464037440717,0.07052684392935286,0.10171639704882789
95,0.12449610867527856,0.19008993256526688,0.18878402074915357,0.10127964530450602,0.03260733543720562,0.14327197989526516,0.114979753432029,0.06993984563935858,0.11270030058706955
96,0.14089438042477317,0.1706800068289643,0.06697667312497894,0.19014186365529895,0.050210769612628305,0.16421570042924336,0.22059344752536467,0.18946295092367413,0.0930988092853416
97,0.14755389565834776,0.29752631700830534,0.07469242450315505,0.1464812808529435,0.036510682451383523,0.15092443066532724,0.18194403316980848,0.0680076147885605,0.09973485192555624
98,0.13089009758550674,0.1317048913333565,0.17834422654899149,0.12412988301124035,0.051971368709928356,0.17132589710430088,0.12859861847634116,0.05899117989853645,0.18985672976608234
99,0.13469097410173467,0.16983676006202586,0.076577412430197,0.1564651409862563,0.027916288701817393,0.15347756690365108,0.13574526437635845,0.061476302643617,0.1272963170777075
100,0.1321424322280412,0.1448908153300484,0.08743565038700278,0.1157703482482854,0.05197421017995415,0.16820819559507072,0.17750746340364762,0.06089266304722211,0.10545998069574125
101,0.12653592496644706,0.13964974701715013,0.05734074356344839,0.10326342751189561,0.042267345396491386,0.14991558680776507,0.1249239028353865,0.09327112755272537,0.11639459656726103
102,0.1343977356882533,0.19686057729510745,0.06124934111721814,0.16665568746005496,0.03251247034980528,0.14003493298271982,0.08078490299521945,0.050440252540283836,0.15794663957785815
103,0.1299287140039572,0.12824293320833627,0.10650831268867478,0.13400860886031296,0.036712960592315845,0.1466123506349201,0.0598046295660121,0.054837193087829895,0.14270651266754916
104,0.12838989379815757,0.12390263207635144,0.056674868923437316,0.12598952903257063,0.06002196518238634,0.14079617586685345,0.0949480826772439,0.05213185954683771,0.1803051390646336
105,0.1115650261490373,0.13153633944845447,0.08927894016960636,0.11020550417015329,0.07070429826368733,0.15987214218087806,0.13024517831703028,0.055615636558892824,0.14053330755026158
106,0.12022370427075657,0.15318025677697733,0.06151385923537115,0.13510286851184597,0.03867411471825714,0.13649582659612255,0.06741581277068083,0.05039740060844148,0.17408756340834466
107,0.15510677782973895,0.14414383569237543,0.09882871003355831,0.1375870157838411,0.03165665249737989,0.13998478264935935,0.05450947598243753,0.11487806867808104,0.20443336026801262
108,0.1306940007622567,0.14195471233688295,0.2913726279948605,0.11949906088314795,0.06806225569259065,0.12771627428689195,0.1434418170635278,0.09280647104606032,0.10751031927550987
109,0.10594888718333095,0.11567878377779077,0.08712437123661705,0.11841963078283395,0.04417334749693206,0.13771720564788362,0.07439208036036386,0.054777331917042225,0.14134826386968294
110,0.10173361538909376,0.12821250586906294,0.07731633206518988,0.10839488278603919,0.06794506130245281,0.13599489625388136,0.06500314389995765,0.06545829440437956,0.12770211746101268
111,0.11540789783854659,0.1085670798687109,0.054529893095605075,0.10263736014409612,0.07870110817020759,0.1647959720188131,0.09217214319990792,0.05543603949869672,0.11525863649027694
112,0.10205370800880094,0.09748012014460983,0.048053963267496634,0.10757697634835495,0.06075055547989905,0.14735197755120075,0.08546124172668594,0.054069188656285405,0.1467564187332755
113,0.13091102991408357,0.11451647729457666,0.05547329540907716,0.09854375181506232,0.08433358699160938,0.13564021792020262,0.06474442921656494,0.04701811887207441,0.11546608651406132
114,0.08510807684312265,0.09467915263182174,0.07320457720197737,0.10968563981199016,0.03837664079522559,0.1422058799895846,0.06516889565318706,0.07537475645222003,0.15613517757932036
115,0.08156549887401827,0.10101448009178664,0.05652514658868313,0.09848681318302017,0.05546929551443706,0.14045830664690584,0.10632914806289288,0.058264549142525844,0.130628419307565
116,0.10215801861583411,0.08621178905013949,0.05863457823822197,0.09755352696326251,0.04026416933629662,0.1409031074338903,0.07089800216878454,0.2157843992463313,0.11501897209867214
117,0.1919002644935972,0.595722462516278,0.38860343801449443,0.1373227178652693,0.0502850249564896,0.15341883678532517,0.22535200517935058,0.18146200373303145,0.0937382010743022
118,0.1365330022138854,0.5023351129905981,0.2259779162510919,0.12963140305752555,0.05950342735498756,0.12480077903698354,0.1783654120323869,0.16131345784621468,0.0986494137517487
119,0.12905432361488542,0.4334595943801105,0.14645202779987207,0.10691298530825104,0.04983403335791081,0.13259543006885602,0.15655023939325474,0.10654991572179522,0.11394695760585212
120,0.11731223811511882,0.2719421398166257,0.13826418449752964,0.10169821957000143,0.0532273652497679,0.13041681151177423,0.09278108651536361,0.08042511091965328,0.11006710523118575
121,0.10024125891504809,0.21981956256301297,0.06285332542999338,0.10070063057355583,0.048322384691952415,0.14056058726418996,0.12462696041620802,0.053854178074592106,0.11094088281970471
122,0.11082162525660048,0.14587518175297495,0.09499384039857735,0.17196927683107788,0.039895208275993355,0.13340285332136168,0.09269231558816197,0.06283802395531286,0.11633118609461235
123,0.08908577474600558,0.1368918874359224,0.06011476910983523,0.12178017962529945,0.04356851938791806,0.16571273957379162,0.11711238895077258,0.07656088687023536,0.14475431670386266
124,0.08303519454784691,0.20172748324694112,0.09031487783552923,0.11404286379305024,0.03134541678324846,0.1476993290707469,0.14914948787190951,0.051218619436743516,0.10915734246373177
125,0.1036232367575091,0.09153363564594959,0.08497566501804006,0.10680000284143414,0.02285828406456858,0.13200288342341082,0.0483068172664692,0.05118122873439764,0.11302712524775416
126,0.08116619321905698,0.10616873883797477,0.05557694751769304,0.13368016264090934,0.033630274044602025,0.11811732586162786,0.046949957963079214,0.05420102397329174,0.10980108559791309
127,0.08211611421332539,0.11590821193143104,0.09615804597463769,0.1120416627866992,0.03721095266882912,0.14843654779057638,0.07480213720797717,0.06639307840183999,0.11850331306535129
128,0.07460349278214078,0.14670745472055083,0.05330967685828606,0.11095639952691272,0.03901716876619806,0.12109425684805804,0.04483763180905953,0.05404057278065011,0.09761762136380032
129,0.07517703120053436,0.08669342770978498,0.05186646760072714,0.1164368057992154,0.036186878161970526,0.13365240083658136,0.05011304463914712,0.05613252366310917,0.13869471485183263
130,0.06793867968857133,0.1049385289370548,0.05292711935908301,0.12280512901149147,0.0431101875534902,0.1371506228654956,0.08760494929932368,0.05432100701970436,0.1099378108313734
131,0.06886213063504935,0.11676697928245024,0.10999070608522743,0.1324381225373751,0.0499781440400208,0.13461735734987693,0.05575532326474786,0.0510223302032197,0.09660129659459926
132,0.07148751111041445,0.09450453648848149,0.047173084458336234,0.09776717606049108,0.03420864264141225,0.12796177136381934,0.040059876560311146,0.051417141507651344,0.11888566099999782
133,0.05571970439874955,0.08679206997718818,0.0493312553492918,0.11932186848328759,0.023260602039954392,0.12787775637116283,0.031250345637090504,0.04550233839836437,0.10604608993647464
134,0.060551655532738856,0.07369545437783624,0.03838561777956784,0.09522913014977046,0.025229453000065405,0.11775929168409978,0.03147779043744473,0.09046344379506384,0.11274305343977176
135,0.059246500061514475,0.15594270375246802,0.14557979517121566,0.10292857289702322,0.044745248351925206,0.12663168465466393,0.09098210354568437,0.11731807487861563,0.09244722060551187
136,0.09724895611968047,0.12913503342618546,0.09677023229596671,0.1029553152572286,0.034106246962134414,0.14488352365636578,0.049339342319096126,0.06694646699664493,0.09477117346250452
137,0.08092482031012575,0.1654011506276826,0.06396344876945174,0.09706876912969165,0.06671112533270691,0.14608295743043223,0.1487444572073097,0.04486031913256738,0.11995817301794887
138,0.06351920719801758,0.12026172728656093,0.1035689333123931,0.11166875184426317,0.029956684328984313,0.14348487641351917,0.09231499403055447,0.05850496782901852,0.12499694220362774
139,0.051834807850051824,0.07860735055146506,0.04441457872356599,0.10414476375444792,0.053533472197159426,0.1500316304154694,0.0937196839756022,0.0424719769313621,0.11561623101564085
140,0.05588627824181458,0.0894973810063675,0.03367858510076379,0.11207563884090632,0.03468948940765889,0.13596331235021353,0.031276116729713976,0.13148216936194027,0.15058829922539493
141,0.09489073334649827,0.0879047491083232,0.0975812255225416,0.10148885134064282,0.031771606457065595,0.1373078863155873,0.08652281143683165,0.0679105402668938,0.10426396457478404
142,0.05428032298368635,0.08378890263459955,0.03010782957911336,0.09685351051060327,0.03783231505925263,1.005967441946268,0.21229293875512667,0.09668587271395761,0.26677906419111724
143,0.16653857426717877,0.22723083582241088,0.0867389434715733,0.11369776893116068,0.04072760398654888,0.15093489155212106,0.17967374871174494,0.06812254619823459,0.1890803404385224
144,0.12386030369088985,0.13505586448203152,0.07206657861631054,0.1279504756554767,0.030892954406832967,0.12656406584816673,0.04293625301215798,0.06129213548895981,0.20673949372333786
