,Ess,sess,ans1,ans2
1,0.0,0.0,0.028061977789179706,0.0
2,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0
9,0.0,0.0,0.0,0.0
10,0.0,0.0,0.7696607982834421,0.0
11,0.0,0.0,0.0,0.0
12,0.011840909271298751,0.0,0.0,0.0
13,0.0,0.0,0.0,0.0
14,0.0,0.0,0.0,0.0
15,0.050193079666347236,0.0,0.058473077953314107,0.0
16,0.0,0.0,0.0,0.0
17,0.06264127626844437,0.0,0.058786297472333604,0.0
18,0.0,0.0,0.27515939414660084,0.0
19,0.0,0.0,0.03387820044704783,0.0
20,0.0,0.0,0.0,0.0
21,0.047146358636834286,0.0,0.16202588345296043,0.0
22,0.0,0.0,0.1968440426782111,0.0
23,0.10619462667796166,0.0,0.0,0.0
24,0.5038173863345902,0.0,0.0,0.0
25,0.0,0.0,0.0,0.0
26,0.0,0.0,0.0,0.0
27,0.0,0.0,0.0,0.0
28,0.0,0.0,0.0,0.0
29,0.0,0.0,0.0,0.0
30,0.11428789702021723,0.0,0.0,0.0
31,0.0,0.0,0.21359555632455088,0.0
32,0.0,0.0,0.0,0.0
33,0.0,0.0,0.1109127484693964,0.0
34,0.0,0.0,0.0,0.0
35,0.0,0.0,0.1003679154941944,0.0
36,0.0,0.0,0.0,0.0
37,0.0,0.0,0.0,0.0
38,0.0,0.0,0.8099680183775976,0.0
39,8.867027367439649,0.2706750468493401,10.315519972530115,0.0
40,2.5724747630088998,0.0,0.0,0.0
41,0.0,0.0,0.06389463469835334,0.0
42,0.0,0.0,0.0,0.0
43,0.0,0.0,0.0,0.0
44,0.020528290838769326,0.0,0.17315160831594925,0.0
45,0.07974122897669005,0.0,0.20319347490083525,0.0
46,0.0,0.0,0.03477707216031903,0.0
47,0.0,0.0,0.0,0.0
48,0.0,0.0,0.0,0.0
49,0.0,0.0,0.0,0.0
50,0.0,0.0,0.0,0.0
51,0.09738518720204269,0.0,0.06698981862587242,0.0
52,0.0,0.0,0.0,0.0
53,0.0,0.0,0.0,0.0
54,0.0,0.0,0.07268974041595629,0.0
55,0.0,0.0,0.11072993540840748,0.0
56,0.0,0.0,0.0,0.0
57,0.004873357738987934,0.0,0.0,0.0
58,0.0624378944564135,0.0,0.0,0.0
59,0.7565787267660026,0.0,0.3285631732297378,0.0
60,0.004088060885510268,0.0,0.05263827280749507,0.0
61,0.0,0.0,0.3127919272533264,0.0
62,0.01615460195829023,0.0,0.3093445815217114,0.0
63,0.0,0.0,0.08474943164310668,0.0
64,0.03157699576850112,0.0,0.16122132921439933,0.0
65,0.12036871538056534,0.0,0.0,0.0
66,0.0,0.0,0.0,0.0
67,0.053385434370332364,0.0,0.11934090228844803,0.0
68,0.0,0.0,0.0,0.0
69,0.0,0.0,0.0,0.0
70,0.016771971916000595,0.0,0.12148333801701479,0.0
71,0.11302360573711548,0.0,0.17344414379900738,0.0
72,0.20011177450535136,0.0016965593689388656,0.032535647516036006,0.0951634084961976
73,0.0,0.0,0.00420725948777983,0.0
74,0.0,0.0,0.0,0.0
75,0.0,0.0,0.15581901064029027,0.0
76,0.0,0.0,0.0,0.0
77,0.012935318618541159,0.0,0.0,0.0
78,0.0,0.0,0.0031860536626074406,0.0
79,1.185865411823922,0.0,1.1118787785103563,0.0
80,0.0,0.0,0.0,0.0
81,0.0,0.0,0.3597883242276715,0.0
82,0.0,0.0,0.0,0.0
83,0.02345743085753849,0.0,0.08056834063115328,0.0
84,0.0,0.0,0.0,0.0
85,0.0,0.0,0.0,0.0
86,0.9652205285308768,0.0,2.8665189413793124,0.0
87,0.0,0.0,0.0,0.0
88,0.0,0.0,0.0,0.0
89,0.051144852747022684,0.0,0.2301929148194571,0.0
90,0.041629302746660754,0.0,0.0,0.0
91,0.0,0.0,0.0,0.0
92,0.09329053586197157,0.0,0.3074570407500083,0.0
93,0.109283128883692,0.0,0.0893121973985305,0.0
94,0.0,0.0,0.0,0.0
95,0.14936996264020047,0.0,0.0,0.0
96,0.0,0.0,0.0,0.0
97,0.0,0.0,0.26559449259364554,0.0
